nct_id,id,name
NCT04441047,12091910,united states
NCT04431453,12091976,italy
NCT04431453,12091977,spain
NCT04431453,12091978,united kingdom
NCT04431453,12091979,united states
NCT04308317,11496246,china
NCT04308187,11496257,france
NCT04307693,11496295,korea
NCT04307459,11496322,italy
NCT04306705,11496432,china
NCT04306497,11496473,china
NCT04419610,12092019,united kingdom
NCT04405076,12092057,united states
NCT04397705,12092063,united kingdom
NCT04393155,12092070,united states
NCT04391309,12092074,united states
NCT04389294,12092076,united states
NCT04383730,12092089,france
NCT04383730,12092090,germany
NCT04383730,12092091,spain
NCT04383730,12092092,switzerland
NCT04383730,12092093,united states
NCT04382586,12092096,united states
NCT04382586,12092097,brazil
NCT04306393,11496479,united states
NCT04306055,11496525,china
NCT04305574,11496609,singapore
NCT04305457,11496636,united states
NCT04305106,11496658,china
NCT04304690,11496699,france
NCT04379258,12092130,spain
NCT04304313,11496819,china
NCT04374279,12092139,united states
NCT04304053,11496865,spain
NCT04371289,12092144,italy
NCT04303507,11496912,indonesia
NCT04303507,11496913,italy
NCT04303507,11496914,lao people's democratic republic
NCT04303507,11496915,pakistan
NCT04303507,11496916,thailand
NCT04303507,11496917,united kingdom
NCT04303299,11496938,thailand
NCT04363827,12092152,italy
NCT04362813,12092153,france
NCT04362813,12092154,italy
NCT04362813,12092155,russian federation
NCT04362813,12092156,spain
NCT04362813,12092157,united kingdom
NCT04362813,12092158,united states
NCT04362813,12092159,germany
NCT04362813,12092160,hungary
NCT04357808,12092180,spain
NCT04352959,12092201,france
NCT04336332,12092231,united states
NCT04331600,12092238,poland
NCT04317040,12092249,united states
NCT04302688,11497072,china
NCT04296643,12092300,canada
NCT04296643,12092301,israel
NCT04299724,11497373,china
NCT04298814,11497470,china
NCT04298060,11497529,china
NCT04293692,11498124,china
NCT04292964,11498304,china
NCT04292899,11498311,china
NCT04292899,11498312,france
NCT04292899,11498313,germany
NCT04292899,11498314,hong kong
NCT04292899,11498315,italy
NCT04292899,11498316,japan
NCT04292899,11498317,korea
NCT04292899,11498318,netherlands
NCT04292899,11498319,singapore
NCT04292899,11498320,spain
NCT04292899,11498321,sweden
NCT04292899,11498322,switzerland
NCT04292899,11498323,taiwan
NCT04292899,11498324,united kingdom
NCT04292899,11498325,united states
NCT04292730,11498354,china
NCT04292730,11498355,france
NCT04292730,11498356,germany
NCT04292730,11498357,hong kong
NCT04292730,11498358,italy
NCT04292730,11498359,japan
NCT04292730,11498360,korea
NCT04292730,11498361,netherlands
NCT04292730,11498362,singapore
NCT04292730,11498363,spain
NCT04292730,11498364,sweden
NCT04292730,11498365,switzerland
NCT04292730,11498366,taiwan
NCT04292730,11498367,united kingdom
NCT04292730,11498368,united states
NCT04292730,11498369,iran
NCT04292340,11498420,china
NCT04292327,11498421,china
NCT04291729,11498528,china
NCT04288102,11498942,china
NCT04287686,11499007,china
NCT04285801,11499210,hong kong
NCT04284046,11499420,china
NCT04282135,11499630,germany
NCT04281693,11499701,china
NCT04280913,11499827,china
NCT04280705,11499852,denmark
NCT04280705,11499853,germany
NCT04280705,11499854,greece
NCT04280705,11499855,japan
NCT04280705,11499856,korea
NCT04280705,11499857,mexico
NCT04280705,11499858,singapore
NCT04280705,11499859,spain
NCT04280705,11499860,united kingdom
NCT04280705,11499861,united states
NCT04280588,11499873,china
NCT04280224,11499912,china
NCT04279899,11499945,china
NCT04279795,11499954,china
NCT04279782,11499955,china
NCT04279197,11500006,china
NCT04278963,11500024,china
NCT04278404,11500076,canada
NCT04278404,11500077,united states
NCT04276987,11500219,china
NCT04276896,11500227,china
NCT04276688,11500257,hong kong
NCT04275947,11500350,china
NCT04275414,11500404,china
NCT04275414,11500405,italy
NCT04275245,11500416,china
NCT04274322,11500521,china
NCT04273763,11500622,china
NCT04273646,11500637,china
NCT04273321,11500664,china
NCT04272710,11500722,china
NCT04270383,11501081,china
NCT04269525,11501163,china
NCT04264858,11501717,china
NCT04264533,11501763,china
NCT04263402,11501870,china
NCT04262921,11501911,france
NCT04261517,11502099,china
NCT04261270,11502123,china
NCT04260308,11502236,china
NCT04259892,11502282,france
NCT04259892,11502283,french guiana
NCT04257656,11502495,china
NCT04256395,11502639,china
NCT04255940,11502672,china
NCT04255017,11502800,china
NCT04254874,11502810,china
NCT04252664,11503100,china
NCT04252274,11503156,china
NCT04252118,11503166,china
NCT04251871,11503190,china
NCT04251767,11503199,china
NCT04247620,11503725,united states
NCT04245631,11503994,china
NCT04244591,11504104,china
NCT04233268,11505003,united kingdom
NCT03474965,11574890,brazil
NCT02735707,11646184,canada
NCT03474965,11574892,colombia
NCT02735707,11646185,croatia
NCT02735707,11646187,hungary
NCT03474965,11574895,india
NCT02735707,11646188,ireland
NCT03474965,11574896,italy
NCT03474965,11574897,lebanon
NCT02735707,11646195,united states
NCT03183570,11602596,united states
NCT03305341,11591422,united states
NCT03348670,11587110,united states
NCT03376854,11584419,united states
NCT03452774,11577007,united states
NCT03474965,11574903,united states
NCT03738774,11549418,united states
NCT02735707,11646196,france
